id,index,millis,gas_index,mes_index,temperature,pressure,humidity,gas_resistance,status,label
967467615,0,200564,0,29,29.41,93356.45,37.71,5684.85,b0,alcohol
967467615,0,201349,1,34,29.76,93355.74,37.75,5684.85,b0,alcohol
967467615,0,202036,2,39,28.94,93360.99,37.63,13769.36,b0,alcohol
967467615,0,202723,3,44,29.57,93353.72,37.76,5684.85,b0,alcohol
967467615,0,203410,4,49,29.50,93358.35,37.78,5684.85,b0,alcohol
967467615,0,207804,0,29,29.43,93353.16,37.73,5684.85,b0,alcohol
967467615,0,208589,1,34,29.77,93352.88,37.77,5684.85,b0,alcohol
967467615,0,209276,2,39,28.95,93355.73,37.66,13958.56,b0,alcohol
967467615,0,209963,3,44,29.58,93352.02,37.79,5684.85,b0,alcohol
967467615,0,210650,4,49,29.50,93355.29,37.80,5684.85,b0,alcohol
967467615,0,215054,0,29,29.44,93362.66,37.73,5684.85,b0,alcohol
967467615,0,215839,1,34,29.79,93354.57,37.77,5684.85,b0,alcohol
967467615,0,216526,2,39,28.97,93355.05,37.66,14004.38,b0,alcohol
967467615,0,217213,3,44,29.60,93354.91,37.78,5684.85,b0,alcohol
967467615,0,217900,4,49,29.52,93359.97,37.80,5684.85,b0,alcohol
967467615,0,222294,0,29,29.46,93357.16,37.73,5684.85,b0,alcohol
967467615,0,223079,1,34,29.81,93356.23,37.78,5684.85,b0,alcohol
967467615,0,223766,2,39,28.99,93362.34,37.66,14153.03,b0,alcohol
967467615,0,224453,3,44,29.61,93354.46,37.78,5684.85,b0,alcohol
967467615,0,225140,4,49,29.54,93360.05,37.80,5684.85,b0,alcohol
967467615,0,229544,0,29,29.48,93359.46,37.73,5684.85,b0,alcohol
967467615,0,230329,1,34,29.81,93351.22,37.78,5684.85,b0,alcohol
967467615,0,231016,2,39,28.99,93350.91,37.66,14304.87,b0,alcohol
967467615,0,231703,3,44,29.62,93355.58,37.79,5684.85,b0,alcohol
967467615,0,232390,4,49,29.55,93358.41,37.80,5684.85,b0,alcohol
967467615,0,236794,0,29,29.49,93361.77,37.75,5684.85,b0,alcohol
967467615,0,237481,1,34,29.83,93355.31,37.79,5684.85,b0,alcohol
967467615,0,238266,2,39,29.01,93361.61,37.67,14411.17,b0,alcohol
967467615,0,238953,3,44,29.64,93359.67,37.80,5684.85,b0,alcohol
967467615,0,239640,4,49,29.57,93358.10,37.83,5684.85,b0,alcohol
967467615,0,244034,0,29,29.50,93361.91,37.75,5684.85,b0,alcohol
967467615,0,244819,1,34,29.85,93357.61,37.80,5684.85,b0,alcohol
967467615,0,245506,2,39,29.02,93351.96,37.68,14618.55,b0,alcohol
967467615,0,246193,3,44,29.65,93351.79,37.81,5684.85,b0,alcohol
967467615,0,246880,4,49,29.58,93352.84,37.82,5684.85,b0,alcohol
967467615,0,251274,0,29,29.51,93356.46,37.74,5684.85,b0,alcohol
967467615,0,252059,1,34,29.86,93359.54,37.79,5684.85,b0,alcohol
967467615,0,252746,2,39,29.04,93352.43,37.67,14739.75,b0,alcohol
967467615,0,253433,3,44,29.67,93355.49,37.80,5684.85,b0,alcohol
967467615,0,254120,4,49,29.59,93350.56,37.82,5684.85,b0,alcohol
967467615,0,258524,0,29,29.52,93349.40,37.74,5684.85,b0,alcohol
967467615,0,259309,1,34,29.87,93356.50,37.78,5684.85,b0,alcohol
967467615,0,259996,2,39,29.05,93354.75,37.66,14883.72,b0,alcohol
967467615,0,260683,3,44,29.68,93353.86,37.79,5684.85,b0,alcohol
967467615,0,261370,4,49,29.60,93357.91,37.80,5684.85,b0,alcohol
