id,index,millis,gas_index,mes_index,temperature,pressure,humidity,gas_resistance,status,label
967467615,0,818,0,0,28.99,93278.41,57.66,89793.05,b0,cigarro
967467615,0,5032,0,29,29.04,93271.68,57.88,33507.85,b0,cigarro
967467615,0,5719,1,34,29.18,93276.06,57.93,38988.73,b0,cigarro
967467615,0,6406,2,39,28.40,93279.77,57.86,665799.75,b0,cigarro
967467615,0,7093,3,44,28.91,93272.45,58.09,41693.81,b0,cigarro
967467615,0,7780,4,49,28.85,93273.40,58.18,83632.80,b0,cigarro
967467615,0,12214,0,29,28.99,93275.61,58.24,33350.70,b0,cigarro
967467615,0,12999,1,34,29.32,93278.40,58.28,42188.53,b0,cigarro
967467615,0,13686,2,39,28.51,93278.34,58.13,1323852.62,b0,cigarro
967467615,0,14373,3,44,29.13,93271.36,58.30,45519.20,b0,cigarro
967467615,0,15060,4,49,29.05,93279.20,58.28,112924.57,b0,cigarro
967467615,0,19454,0,29,29.00,93278.73,58.60,21262.46,b0,cigarro
967467615,0,20239,1,34,29.34,93276.09,59.09,20253.16,b0,cigarro
967467615,0,20926,2,39,28.53,93278.84,59.41,281318.69,b0,cigarro
967467615,0,21613,3,44,29.16,93276.60,60.01,18306.64,b0,cigarro
967467615,0,22300,4,49,29.08,93276.88,60.34,26981.45,b0,cigarro
967467615,0,26704,0,29,28.98,93280.05,61.21,8558.44,b0,cigarro
967467615,0,27391,1,34,29.32,93280.43,61.32,19857.28,b0,cigarro
967467615,0,28176,2,39,28.50,93275.59,61.21,270613.09,b0,cigarro
967467615,0,28863,3,44,29.11,93272.87,61.42,18166.34,b0,cigarro
967467615,0,29550,4,49,29.04,93279.49,61.42,26251.03,b0,cigarro
967467615,0,33944,0,29,28.93,93281.95,61.48,7812.50,b0,cigarro
967467615,0,34729,1,34,29.26,93276.99,61.55,18626.31,b0,cigarro
967467615,0,35416,2,39,28.45,93287.71,61.39,231989.13,b0,cigarro
967467615,0,36103,3,44,29.05,93283.40,61.60,17185.82,b0,cigarro
967467615,0,36790,4,49,28.97,93280.09,61.61,24073.73,b0,cigarro
967467615,0,41184,0,29,28.87,93277.68,61.58,7369.88,b0,cigarro
967467615,0,41969,1,34,29.21,93273.88,61.63,18322.36,b0,cigarro
967467615,0,42656,2,39,28.39,93277.64,61.48,223629.61,b0,cigarro
967467615,0,43343,3,44,29.00,93281.54,61.67,17185.82,b0,cigarro
967467615,0,44030,4,49,28.92,93277.62,61.67,24210.33,b0,cigarro
967467615,0,48434,0,29,28.80,93277.08,61.71,7390.30,b0,cigarro
967467615,0,49121,1,34,29.15,93277.23,61.79,18306.64,b0,cigarro
967467615,0,49906,2,39,28.33,93280.40,61.64,223045.09,b0,cigarro
967467615,0,50593,3,44,28.94,93277.07,61.85,17553.48,b0,cigarro
967467615,0,51280,4,49,28.87,93275.30,61.86,24859.20,b0,cigarro
967467615,0,55674,0,29,28.76,93278.53,61.86,7525.87,b0,cigarro
967467615,0,56459,1,34,29.11,93276.09,61.93,18610.06,b0,cigarro
967467615,0,57146,2,39,28.28,93278.05,61.79,231989.13,b0,cigarro
967467615,0,57833,3,44,28.90,93274.54,61.97,17877.10,b0,cigarro
967467615,0,58520,4,49,28.82,93274.60,61.97,25744.17,b0,cigarro
967467615,0,62914,0,29,28.71,93271.60,61.95,7778.32,b0,cigarro
967467615,0,63699,1,34,29.06,93281.17,62.01,19076.01,b0,cigarro
967467615,0,64386,2,39,28.25,93276.46,61.85,242884.25,b0,cigarro
967467615,0,65073,3,44,28.85,93279.18,62.04,18401.38,b0,cigarro
967467615,0,65760,4,49,28.77,93277.85,62.05,26811.90,b0,cigarro
967467615,0,70164,0,29,28.68,93276.76,62.01,8128.02,b0,cigarro
967467615,0,70851,1,34,29.02,93278.20,62.07,19601.84,b0,cigarro
967467615,0,71636,2,39,28.21,93275.45,61.91,256963.61,b0,cigarro
967467615,0,72323,3,44,28.82,93272.96,62.12,19144.48,b0,cigarro
967467615,0,73010,4,49,28.75,93279.79,62.10,28552.31,b0,cigarro
967467615,0,77404,0,29,28.65,93275.57,62.05,8592.91,b0,cigarro
967467615,0,78189,1,34,28.99,93276.19,62.11,20214.78,b0,cigarro
967467615,0,78876,2,39,28.18,93278.00,61.94,274751.81,b0,cigarro
967467615,0,79563,3,44,28.79,93274.57,62.13,19838.81,b0,cigarro
967467615,0,80250,4,49,28.72,93273.40,62.13,30146.02,b0,cigarro
967467615,0,84644,0,29,28.63,93272.69,62.08,9029.35,b0,cigarro
967467615,0,85429,1,34,28.97,93273.93,62.13,20806.24,b0,cigarro
967467615,0,86116,2,39,28.16,93275.16,61.97,293915.03,b0,cigarro
967467615,0,86803,3,44,28.77,93270.28,62.15,20806.24,b0,cigarro
967467615,0,87490,4,49,28.70,93276.66,62.15,32120.45,b0,cigarro
967467615,0,91894,0,29,28.61,93275.00,62.10,9650.18,b0,cigarro
967467615,0,92679,1,34,28.95,93277.78,62.16,21694.92,b0,cigarro
967467615,0,93366,2,39,28.14,93274.64,61.99,317420.97,b0,cigarro
967467615,0,94053,3,44,28.76,93275.54,62.17,21519.84,b0,cigarro
967467615,0,94740,4,49,28.68,93279.19,62.13,33560.57,b0,cigarro
967467615,0,99134,0,29,28.60,93276.08,62.05,9846.15,b0,cigarro
967467615,0,99919,1,34,28.94,93277.70,62.11,21476.51,b0,cigarro
967467615,0,100606,2,39,28.13,93270.93,61.95,313341.50,b0,cigarro
967467615,0,101293,3,44,28.73,93273.29,62.15,21411.84,b0,cigarro
967467615,0,101980,4,49,28.66,93277.30,62.15,33666.49,b0,cigarro
967467615,0,106384,0,29,28.58,93276.35,62.17,9837.07,b0,cigarro
967467615,0,107071,1,34,28.92,93275.59,62.24,21563.34,b0,cigarro
967467615,0,107856,2,39,28.11,93271.22,62.08,316831.69,b0,cigarro
