id,index,millis,gas_index,mes_index,temperature,pressure,humidity,gas_resistance,status,label
967467615,0,818,0,0,28.89,93277.38,44.17,531533.88,b0,natural air
967467615,0,5032,0,29,28.96,93277.73,44.25,429530.19,b0,natural air
967467615,0,5719,1,34,29.10,93269.72,44.28,135953.27,b0,natural air
967467615,0,6406,2,39,28.34,93279.14,44.17,7160839.00,b0,natural air
967467615,0,7093,3,44,28.85,93280.63,44.33,161412.36,b0,natural air
967467615,0,7780,4,49,28.78,93270.80,44.38,598655.38,b0,natural air
967467615,0,12214,0,29,28.95,93274.42,44.36,448729.19,b0,natural air
967467615,0,12999,1,34,29.29,93274.41,44.40,145207.03,b0,natural air
967467615,0,13686,2,39,28.50,93279.84,44.24,17156020.00,b0,natural air
967467615,0,14373,3,44,29.11,93267.27,44.36,180154.83,b0,natural air
967467615,0,15060,4,49,29.05,93270.87,44.33,931756.13,b0,natural air
967467615,0,19454,0,29,28.98,93275.66,44.21,543813.06,b0,natural air
967467615,0,20239,1,34,29.32,93272.03,44.26,151389.70,b0,natural air
967467615,0,20926,2,39,28.52,93275.49,44.11,18794380.00,b0,natural air
967467615,0,21613,3,44,29.13,93271.55,44.22,186656.94,b0,natural air
967467615,0,22300,4,49,29.06,93274.76,44.21,980608.06,b0,natural air
967467615,0,26704,0,29,28.99,93274.39,44.13,564965.50,b0,natural air
967467615,0,27391,1,34,29.32,93273.19,44.18,156383.63,b0,natural air
967467615,0,28176,2,39,28.52,93277.09,44.03,19998780.00,b0,natural air
967467615,0,28863,3,44,29.14,93270.28,44.16,196696.13,b0,natural air
967467615,0,29550,4,49,29.07,93271.34,44.15,1013359.75,b0,natural air
967467615,0,33944,0,29,28.99,93278.79,44.09,586315.50,b0,natural air
967467615,0,34729,1,34,29.33,93273.77,44.14,159601.00,b0,natural air
967467615,0,35416,2,39,28.53,93276.85,43.99,20978234.00,b0,natural air
967467615,0,36103,3,44,29.14,93273.48,44.12,202531.64,b0,natural air
967467615,0,36790,4,49,29.07,93273.32,44.12,1062240.62,b0,natural air
967467615,0,41184,0,29,29.00,93281.93,44.07,603417.81,b0,natural air
967467615,0,41969,1,34,29.33,93271.35,44.12,162953.53,b0,natural air
967467615,0,42656,2,39,28.54,93279.41,43.98,21600528.00,b0,natural air
967467615,0,43343,3,44,29.15,93274.23,44.10,203984.06,b0,natural air
967467615,0,44030,4,49,29.07,93279.48,44.11,1088493.25,b0,natural air
967467615,0,48434,0,29,29.00,93278.49,44.06,618731.13,b0,natural air
967467615,0,49121,1,34,29.34,93273.09,44.10,165803.11,b0,natural air
967467615,0,49906,2,39,28.54,93273.44,43.97,22260870.00,b0,natural air
967467615,0,50593,3,44,29.15,93274.63,44.09,209621.30,b0,natural air
967467615,0,51280,4,49,29.08,93276.63,44.08,1121577.25,b0,natural air
967467615,0,55674,0,29,29.01,93274.68,44.03,633663.38,b0,natural air
967467615,0,56459,1,34,29.34,93271.88,44.09,168754.13,b0,natural air
967467615,0,57146,2,39,28.54,93273.39,43.93,22818942.00,b0,natural air
967467615,0,57833,3,44,29.16,93276.16,44.07,212624.58,b0,natural air
967467615,0,58520,4,49,29.09,93273.02,44.06,1142219.75,b0,natural air
967467615,0,62914,0,29,29.01,93272.27,44.01,643216.06,b0,natural air
967467615,0,63699,1,34,29.35,93276.40,44.05,170780.52,b0,natural air
967467615,0,64386,2,39,28.54,93276.18,43.90,23506456.00,b0,natural air
967467615,0,65073,3,44,29.17,93275.34,44.04,215851.61,b0,natural air
