id,index,millis,gas_index,mes_index,temperature,pressure,humidity,gas_resistance,status,label
967467615,0,1707889,1,34,32,93348.18,38.08,299590.41,b0,cigarro
967467615,0,1708576,2,39,31.19,93349.58,37.96,64903192,b0,cigarro
967467615,0,1709263,3,44,31.81,93348.90,38.08,402674,b0,cigarro
967467615,0,1709950,4,49,31.75,93349.13,38.09,2721594.75,b0,cigarro
967467615,0,1714344,0,29,31.63,93347.76,38.14,1485134.12,b0,cigarro
967467615,0,1715129,1,34,31.97,93351.81,38.21,300117.22,b0,cigarro
967467615,0,1715816,2,39,31.15,93348.23,38.08,64188052,b0,cigarro
967467615,0,1716503,3,44,31.77,93354.45,38.24,402674,b0,cigarro
967467615,0,1717190,4,49,31.70,93352.51,38.26,2716180.25,b0,cigarro
967467615,0,1721594,0,29,31.61,93348.30,38.30,1478700.37,b0,cigarro
967467615,0,1722281,1,34,31.94,93347.59,38.35,298542.28,b0,cigarro
967467615,0,1723066,2,39,31.12,93349.66,38.23,64188052,b0,cigarro
967467615,0,1723753,3,44,31.74,93352.26,38.36,399609.75,b0,cigarro
967467615,0,1724440,4,49,31.67,93352.49,38.36,2700066,b0,cigarro
967467615,0,1728834,0,29,31.60,93350.80,38.37,1465998.62,b0,cigarro
967467615,0,1729521,1,34,31.94,93349.43,38.43,297242.38,b0,cigarro
967467615,0,1730306,2,39,31.11,93351.32,38.30,63627184,b0,cigarro
967467615,0,1730993,3,44,31.73,93352.07,38.44,398676.28,b0,cigarro
967467615,0,1731680,4,49,31.66,93354.78,38.43,2692080.25,b0,cigarro
967467615,0,1736074,0,29,31.60,93351.76,38.44,1451967.37,b0,cigarro
967467615,0,1736859,1,34,31.94,93355.65,38.50,295441.44,b0,cigarro
967467615,0,1737546,2,39,31.12,93352.05,38.38,64188052,b0,cigarro
967467615,0,1738233,3,44,31.74,93351.81,38.50,398676.28,b0,cigarro
967467615,0,1738920,4,49,31.67,93349.30,38.52,2689428.75,b0,cigarro
967467615,0,1743314,0,29,31.62,93352.27,38.48,1456614.50,b0,cigarro
967467615,0,1744099,1,34,31.96,93352.91,38.52,296467.88,b0,cigarro
967467615,0,1744786,2,39,31.14,93357.72,38.38,63673548,b0,cigarro
967467615,0,1745473,3,44,31.76,93352.91,38.51,398909.22,b0,cigarro
967467615,0,1746160,4,49,31.68,93355.63,38.49,2684141.50,b0,cigarro
967467615,0,1750554,0,29,31.60,93354.38,38.42,1448885.75,b0,cigarro
967467615,0,1751339,1,34,31.94,93353.02,38.47,295441.44,b0,cigarro
967467615,0,1752026,2,39,31.12,93355.27,38.34,63534660,b0,cigarro
967467615,0,1752713,3,44,31.74,93354.82,38.48,397053.13,b0,cigarro
967467615,0,1753400,4,49,31.66,93353.57,38.47,2684141.50,b0,cigarro
967467615,0,1757804,0,29,31.59,93356.48,38.46,1450424.87,b0,cigarro
967467615,0,1758491,1,34,31.92,93355.38,38.51,295953.75,b0,cigarro
967467615,0,1759276,2,39,31.10,93351.77,38.38,63442400,b0,cigarro
967467615,0,1759963,3,44,31.73,93358.13,38.50,397747.13,b0,cigarro
967467615,0,1760650,4,49,31.65,93351.47,38.49,2668404,b0,cigarro
967467615,0,1765044,0,29,31.62,93354.90,38.43,1450424.87,b0,cigarro
967467615,0,1765731,1,34,31.96,93348.87,38.48,295441.44,b0,cigarro
967467615,0,1766516,2,39,31.14,93352.69,38.34,63580888,b0,cigarro
967467615,0,1767203,3,44,31.77,93356.23,38.45,397053.13,b0,cigarro
967467615,0,1767890,4,49,31.70,93355.70,38.44,2678875,b0,cigarro
